StartUtc,EndUtc,CreatedUtc,NightCount,NightCost_Sum,OccupiedSpace_Sum,GuestCount_Sum,LeadTime,StayLength,CancellationReason,SettlementType,ReservationState,Origin,CommanderOrigin,TravelAgency,IsOnlineCheckin,NationalityCode,Gender,Classification,AgeGroup,HasEmail,EnterpriseTimeZone,BusinessSegment,Tier,RateId
2019-12-13 14:00:00.0000000,2019-12-14 11:00:00.0000000,2019-10-08 08:19:27.9224551,1,218.355409000000,3,1,66,1,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-21 14:00:00.0000000,2019-12-26 11:00:00.0000000,2019-09-20 12:22:24.3961392,5,14.224475000000,10,5,92,5,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-18 14:00:00.0000000,2019-12-20 11:00:00.0000000,2019-08-20 00:17:51.3549466,2,142.868272000000,0,4,120,2,0,0,4,2,4,NULL,0,NULL,0,0,0,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-16 14:00:00.0000000,2019-12-19 11:00:00.0000000,2019-08-30 14:18:39.6205627,3,200.857359000000,6,6,108,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-08 14:00:00.0000000,2019-12-11 11:00:00.0000000,2019-09-11 12:58:42.4688764,3,126.500385000000,6,6,88,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-17 14:00:00.0000000,2019-12-18 11:00:00.0000000,2019-09-13 08:31:20.8304011,2,444.427108000000,4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-18 14:00:00.0000000,2019-12-22 11:00:00.0000000,2019-09-09 14:07:18.7916627,4,330.319552000000,8,8,100,4,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-22 14:00:00.0000000,2019-12-26 11:00:00.0000000,2019-10-10 16:43:20.1439402,4,559.742770000000,8,8,73,4,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,0,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-12-17 14:00:00.0000000,2019-12-18 11:00:00.0000000,2019-09-13 08:31:20.8304011,2,424.240048000000,4,4,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-11-30 14:00:00.0000000,2019-12-02 11:00:00.0000000,2019-09-07 02:31:25.4947820,2,553.507386000000,4,4,84,2,NULL,0,1,1,NULL,Expedia GB,1,US,1,0,35,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-13 14:00:00.0000000,2019-12-15 11:00:00.0000000,2019-08-21 10:16:00.9854410,2,207.014802000000,4,4,114,2,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-11-30 14:00:00.0000000,2019-12-07 11:00:00.0000000,2019-09-16 23:45:25.7662216,7,1193.842514000000,14,14,74,7,NULL,0,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-13 14:00:00.0000000,2019-12-15 11:00:00.0000000,2019-10-05 14:09:18.0705849,2,760.288361000000,4,4,69,2,NULL,0,1,1,NULL,Expedia GB,0,NULL,1,0,0,0,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-13 14:00:00.0000000,2019-12-16 11:00:00.0000000,2019-10-13 06:03:22.1132752,3,641.971920000000,6,6,61,3,NULL,1,1,1,NULL,Agoda,0,NULL,1,0,0,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-29 14:00:00.0000000,2019-12-03 11:00:00.0000000,2019-09-09 19:51:44.2537611,4,831.761467000000,8,8,81,4,NULL,1,1,1,NULL,Destination of the world,0,NULL,1,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-17 14:00:00.0000000,2019-12-18 11:00:00.0000000,2019-09-13 08:31:20.8147817,2,444.427108000000,4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-02 14:00:00.0000000,2019-12-05 11:00:00.0000000,2019-09-09 23:17:58.2753941,3,655.000000000000,6,3,83,3,NULL,0,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-19 14:00:00.0000000,2019-12-21 11:00:00.0000000,2019-09-20 12:15:59.5492146,2,127.669520000000,4,4,90,2,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-11-29 14:00:00.0000000,2019-12-02 11:00:00.0000000,2019-09-11 13:39:12.0210276,3,788.815251000000,9,9,79,3,NULL,1,1,2,4,NULL,0,NULL,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-19 14:00:00.0000000,2019-12-22 11:00:00.0000000,2019-09-18 10:25:34.9534752,3,443.647684000000,9,6,92,3,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-11 14:00:00.0000000,2019-12-13 11:00:00.0000000,2019-09-15 13:23:41.0126430,2,522.876054000000,4,4,87,2,NULL,0,1,0,NULL,NULL,0,US,0,0,0,1,2,Leisure,1,E520020B-DBC3-4959-8313-2E3C9949C47C
2019-12-11 14:00:00.0000000,2019-12-16 11:00:00.0000000,2019-09-11 19:17:38.7542570,5,1138.698324000000,10,10,91,5,NULL,0,1,1,NULL,Booking.com,0,IL,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-01 14:00:00.0000000,2019-12-05 11:00:00.0000000,2019-08-19 23:35:20.9052416,4,267.809812000000,0,4,103,4,0,0,4,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-01 14:00:00.0000000,2019-12-04 11:00:00.0000000,2019-09-26 11:55:29.2400930,3,126.500385000000,6,6,66,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-21 14:00:00.0000000,2019-12-27 11:00:00.0000000,2019-08-19 18:02:17.8910098,12,2858.339731000000,24,24,124,6,NULL,1,1,0,NULL,NULL,0,NULL,0,0,0,0,2,Leisure,1,6AB340D9-EFCC-46C6-9297-45E4343DF3E7
2019-12-11 14:00:00.0000000,2019-12-13 11:00:00.0000000,2019-10-14 13:46:28.6583363,2,142.868272000000,4,4,58,2,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-12-13 14:00:00.0000000,2019-12-16 11:00:00.0000000,2019-09-30 17:55:49.0455059,3,413.561950000000,6,6,74,3,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-05 14:00:00.0000000,2019-12-08 11:00:00.0000000,2019-10-17 04:31:22.1135366,3,602.065451000000,9,6,49,3,NULL,0,1,1,NULL,Expedia GB,0,NULL,1,0,0,0,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-17 14:00:00.0000000,2019-12-18 11:00:00.0000000,2019-09-13 08:31:20.8147817,2,444.427108000000,4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-13 14:00:00.0000000,2019-12-15 11:00:00.0000000,2019-08-29 11:18:09.8443335,2,540.179249000000,4,4,106,2,NULL,1,1,1,NULL,Booking.com,0,GB,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-23 14:00:00.0000000,2019-12-27 11:00:00.0000000,2019-09-16 23:13:40.3154853,4,855.339018000000,8,8,97,4,NULL,1,1,1,NULL,Agoda,0,NULL,1,0,0,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-12-18 14:00:00.0000000,2019-12-20 11:00:00.0000000,2019-08-23 08:14:17.5292995,2,142.868272000000,4,4,117,2,NULL,0,1,2,4,NULL,0,NULL,0,0,0,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-27 14:00:00.0000000,2019-12-29 11:00:00.0000000,2019-09-24 21:33:48.6009057,2,507.287589000000,4,4,94,2,NULL,0,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-17 14:00:00.0000000,2019-12-18 11:00:00.0000000,2019-09-13 08:31:20.8147817,2,444.427108000000,4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-19 14:00:00.0000000,2019-12-22 11:00:00.0000000,2019-10-01 16:09:37.8295284,3,1378.293016000000,6,6,79,3,NULL,1,1,1,NULL,Booking.com,0,AE,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-09 14:00:00.0000000,2019-12-12 11:00:00.0000000,2019-09-19 14:25:05.7584414,3,126.500385000000,6,6,81,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-29 14:00:00.0000000,2019-12-30 11:00:00.0000000,2019-08-13 13:01:07.4554383,2,794.268110000000,0,2,138,1,10,0,4,1,NULL,NULL,0,BY,0,0,0,1,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-17 14:00:00.0000000,2019-12-18 11:00:00.0000000,2019-09-13 08:31:20.8147817,2,444.427108000000,4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-18 14:00:00.0000000,2019-12-20 11:00:00.0000000,2019-09-05 05:51:33.7340717,2,625.136377000000,6,4,104,2,NULL,1,1,1,NULL,Destination of the world,0,NULL,1,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-11-29 14:00:00.0000000,2019-12-01 11:00:00.0000000,2019-09-12 23:25:26.1244982,2,522.018688000000,4,4,77,2,NULL,0,1,1,NULL,Mr & Mrs Smith,1,US,2,0,55,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-22 14:00:00.0000000,2019-12-26 11:00:00.0000000,2019-08-21 08:54:03.0856655,4,267.809812000000,0,8,123,4,0,0,4,2,4,NULL,0,NULL,2,0,0,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-22 14:00:00.0000000,2019-12-29 11:00:00.0000000,2019-10-02 14:35:35.3673228,7,1149.649220000000,14,14,81,7,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,0,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-21 14:00:00.0000000,2019-12-25 11:00:00.0000000,2019-09-17 13:53:45.4946103,4,1411.418502000000,12,8,95,4,NULL,1,1,1,NULL,Booking.com,0,DE,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-19 14:00:00.0000000,2019-12-22 11:00:00.0000000,2019-08-13 08:56:58.5156619,3,186.000000000000,6,6,128,3,NULL,0,1,2,4,NULL,0,NULL,0,0,0,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-23 14:00:00.0000000,2019-12-27 11:00:00.0000000,2019-09-25 14:45:57.6888863,4,655.300055000000,8,8,89,4,NULL,1,1,1,NULL,Expedia GB,0,GB,1,32,45,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-29 14:00:00.0000000,2019-12-31 11:00:00.0000000,2019-09-19 18:37:51.6766421,2,859.080252000000,4,4,101,2,NULL,0,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-02 14:00:00.0000000,2019-12-06 11:00:00.0000000,2019-08-15 12:53:09.2157686,4,843.491788000000,8,8,109,4,NULL,1,1,1,NULL,Agoda,0,NULL,1,0,0,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-28 14:00:00.0000000,2019-12-01 11:00:00.0000000,2019-09-12 13:31:53.2455205,3,457.677304000000,6,3,77,3,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-11-30 14:00:00.0000000,2019-12-01 11:00:00.0000000,2019-10-15 12:55:17.9419813,1,319.602483000000,2,3,46,1,NULL,0,1,1,NULL,Booking.com,0,GB,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-19 14:00:00.0000000,2019-12-22 11:00:00.0000000,2019-10-10 13:18:13.7571724,3,1092.634412000000,9,9,70,3,NULL,0,1,0,NULL,NULL,0,IL,0,0,0,1,2,Leisure,1,F053F480-56C8-4EC6-913F-649554208CCD
2019-11-28 14:00:00.0000000,2019-12-02 11:00:00.0000000,2019-10-06 07:19:33.2524866,4,1093.959432000000,12,8,53,4,NULL,1,1,0,NULL,NULL,0,SG,0,0,0,1,2,Leisure,1,352DBBC6-7B8D-4A4C-85A2-951532830D37
2019-12-13 14:00:00.0000000,2019-12-14 11:00:00.0000000,2019-10-09 17:11:19.7264011,1,201.909580000000,2,2,65,1,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-24 14:00:00.0000000,2019-12-30 11:00:00.0000000,2019-10-13 06:43:21.6147337,7,2072.000000000000,14,14,72,6,NULL,0,1,1,NULL,Booking.com,0,NULL,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-04 14:00:00.0000000,2019-12-06 11:00:00.0000000,2019-09-24 06:30:46.8234536,2,257.443482000000,4,4,71,2,NULL,1,1,2,4,NULL,0,RO,1,32,35,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-23 14:00:00.0000000,2019-12-28 11:00:00.0000000,2019-10-15 21:21:25.0517793,5,1447.194027000000,10,10,69,5,NULL,0,1,1,NULL,Booking.com,0,IE,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-22 14:00:00.0000000,2019-12-24 11:00:00.0000000,2019-08-05 10:37:52.7585061,2,94.699918000000,4,4,139,2,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-17 14:00:00.0000000,2019-12-20 11:00:00.0000000,2019-08-30 14:29:00.6991424,3,200.857359000000,6,6,109,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-26 14:00:00.0000000,2019-12-29 11:00:00.0000000,2019-09-17 15:03:40.5139243,3,1166.679617000000,9,6,100,3,NULL,0,1,1,NULL,Booking.com,0,IL,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-27 14:00:00.0000000,2019-12-01 11:00:00.0000000,2019-09-08 16:33:25.9840369,4,1361.613360000000,8,12,80,4,NULL,0,1,1,NULL,Booking.com,0,US,2,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-12-17 14:00:00.0000000,2019-12-18 11:00:00.0000000,2019-09-13 08:31:20.8304011,2,424.240048000000,6,4,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-05 14:00:00.0000000,2019-12-08 11:00:00.0000000,2019-09-22 19:11:24.4446638,3,561.028820000000,6,6,74,3,NULL,1,1,1,NULL,Travel Republic Limited,0,NULL,1,0,0,0,2,Leisure,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-12-21 14:00:00.0000000,2019-12-23 11:00:00.0000000,2019-08-18 18:30:35.4664644,2,521.628977000000,4,4,125,2,NULL,1,1,1,NULL,Booking.com,1,NULL,1,0,55,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-12-13 14:00:00.0000000,2019-12-16 11:00:00.0000000,2019-10-17 09:51:46.7399808,3,261.028829000000,6,6,57,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-26 14:00:00.0000000,2019-11-30 11:00:00.0000000,2019-08-13 09:12:17.8868826,4,175.000000000000,8,8,105,4,NULL,0,1,2,4,NULL,0,NULL,0,0,0,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-18 14:00:00.0000000,2019-11-20 11:00:00.0000000,2019-10-10 12:18:42.9123235,2,320.966474000000,0,2,39,2,0,1,4,2,4,NULL,0,NULL,0,0,0,0,2,Direct Business,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-04 14:00:00.0000000,2019-11-05 11:00:00.0000000,2019-08-12 17:00:31.1515094,1,89.282928000000,2,2,84,1,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-11-24 14:00:00.0000000,2019-11-27 11:00:00.0000000,2019-08-22 11:47:54.1111397,3,125.681991000000,0,6,94,3,0,0,4,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-01 14:00:00.0000000,2019-11-04 11:00:00.0000000,2019-10-15 17:03:30.9470360,3,678.293040000000,6,6,17,3,NULL,1,1,1,NULL,Booking.com,1,FR,1,0,35,1,2,OTAs,1,7D843D4A-C386-4293-A80A-9A56504EF4C3
2019-11-02 14:00:00.0000000,2019-11-05 11:00:00.0000000,2019-09-06 21:05:40.9319006,3,704.052976000000,6,6,57,3,NULL,0,1,1,NULL,Booking.com,0,PH,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-15 14:00:00.0000000,2019-11-17 11:00:00.0000000,2019-09-28 13:20:54.7783163,2,985.892406000000,0,4,48,2,0,0,4,0,NULL,NULL,0,DK,2,32,55,1,2,Leisure,1,F053F480-56C8-4EC6-913F-649554208CCD
2019-10-28 14:00:00.0000000,2019-11-04 11:00:00.0000000,2019-08-26 02:27:24.4900615,7,1545.635177000000,0,7,63,7,10,0,4,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-20 14:00:00.0000000,2019-11-23 11:00:00.0000000,2019-09-25 23:19:22.7693253,3,328.838649000000,6,6,55,3,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,0,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-05 14:00:00.0000000,2019-11-06 11:00:00.0000000,2019-10-16 22:01:20.1751272,1,229.111450000000,2,1,19,1,NULL,0,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-20 14:00:00.0000000,2019-11-24 11:00:00.0000000,2019-10-18 21:31:17.8625271,4,710.989844000000,12,8,33,4,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,352DBBC6-7B8D-4A4C-85A2-951532830D37
2019-11-27 14:00:00.0000000,2019-11-30 11:00:00.0000000,2019-10-03 18:07:27.1125100,3,661.028817000000,6,6,55,3,NULL,1,1,1,NULL,Agoda,0,NULL,1,0,0,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-19 14:00:00.0000000,2019-11-22 11:00:00.0000000,2019-09-10 13:44:33.3419361,3,202.260321000000,0,6,70,3,0,1,4,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-11-02 14:00:00.0000000,2019-11-04 11:00:00.0000000,2019-09-27 08:20:22.8654040,2,444.427108000000,0,2,36,2,0,1,4,2,4,NULL,0,NULL,0,0,0,0,2,Direct Business,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-02 14:00:00.0000000,2019-11-04 11:00:00.0000000,2019-10-17 02:29:20.3003532,2,475.643008000000,6,4,16,2,NULL,0,1,1,NULL,Expedia GB,1,CH,1,0,55,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-10-30 14:00:00.0000000,2019-11-02 11:00:00.0000000,2019-10-02 09:41:34.9462479,3,577.981273000000,6,6,28,3,NULL,1,1,1,NULL,Booking.com,0,NO,1,0,0,1,2,OTAs,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-18 14:00:00.0000000,2019-11-20 11:00:00.0000000,2019-10-16 09:57:44.4350017,2,320.966474000000,4,2,33,2,NULL,1,1,2,4,NULL,0,NULL,0,0,0,0,2,Direct Business,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-15 14:00:00.0000000,2019-11-18 11:00:00.0000000,2019-09-02 08:45:05.2044698,3,140.000000000000,6,6,74,3,NULL,0,1,2,4,NULL,0,NULL,0,0,0,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-16 14:00:00.0000000,2019-11-17 11:00:00.0000000,2019-09-18 06:51:00.5403680,1,79.812936000000,2,2,59,1,NULL,1,1,2,1,NULL,0,GB,1,0,0,1,2,FIT,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-07 14:00:00.0000000,2019-11-09 11:00:00.0000000,2019-08-08 14:42:46.9500922,2,102.727977000000,0,4,91,2,0,1,4,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-11-02 14:00:00.0000000,2019-11-04 11:00:00.0000000,2019-09-27 08:20:22.8654040,2,444.427108000000,0,2,36,2,0,1,4,2,4,NULL,0,NULL,0,0,0,0,2,Direct Business,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-07 14:00:00.0000000,2019-11-08 11:00:00.0000000,2019-09-20 12:49:36.0866596,1,356.858912000000,0,2,48,1,10,0,4,1,NULL,NULL,0,NULL,0,0,0,0,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-18 14:00:00.0000000,2019-11-22 11:00:00.0000000,2019-09-12 12:48:14.8035308,4,269.680428000000,8,8,67,4,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-11-21 14:00:00.0000000,2019-11-23 11:00:00.0000000,2019-08-22 14:17:18.0979454,2,301.363980000000,0,4,91,2,10,0,4,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-14 14:00:00.0000000,2019-11-18 11:00:00.0000000,2019-08-02 08:34:50.7619912,4,959.041277000000,0,8,104,4,10,0,4,1,NULL,NULL,0,DE,0,32,0,1,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-24 14:00:00.0000000,2019-11-29 11:00:00.0000000,2019-08-02 08:31:37.4538859,5,1284.255606000000,0,10,114,5,10,0,4,1,NULL,NULL,0,DE,0,32,0,1,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-06 14:00:00.0000000,2019-11-07 11:00:00.0000000,2019-09-02 14:05:06.3729087,1,26.578331000000,0,1,65,1,0,0,4,2,4,NULL,0,SK,1,32,65,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-05 14:00:00.0000000,2019-11-08 11:00:00.0000000,2019-08-12 15:14:00.3422550,3,200.857359000000,6,6,85,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-11-09 14:00:00.0000000,2019-11-12 11:00:00.0000000,2019-10-18 05:23:20.2957164,3,351.441921000000,6,6,22,3,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,0,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-05 14:00:00.0000000,2019-11-08 11:00:00.0000000,2019-10-15 16:47:19.5844239,3,412.821498000000,6,6,21,3,NULL,0,1,1,NULL,Expedia GB,0,NULL,1,0,0,0,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-01 14:00:00.0000000,2019-11-03 11:00:00.0000000,2019-09-07 09:33:55.6878732,2,226.773180000000,4,4,55,2,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-02 14:00:00.0000000,2019-11-04 11:00:00.0000000,2019-09-27 08:18:34.1736920,2,484.879172000000,0,2,36,2,0,1,4,2,4,NULL,0,NULL,0,0,0,0,2,Direct Business,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-10-28 14:00:00.0000000,2019-11-04 11:00:00.0000000,2019-09-25 01:51:24.8332547,7,843.180017000000,14,7,33,7,NULL,1,1,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-18 14:00:00.0000000,2019-11-20 11:00:00.0000000,2019-10-10 12:18:42.9123235,2,320.966474000000,0,2,39,2,0,1,4,2,4,NULL,0,NULL,0,0,0,0,2,Direct Business,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-11-01 14:00:00.0000000,2019-11-03 11:00:00.0000000,2019-10-20 18:45:17.4383215,2,496.531550000000,4,4,12,2,NULL,1,1,1,NULL,Booking.com,0,IT,1,0,35,1,2,OTAs,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-10-29 14:00:00.0000000,2019-11-01 11:00:00.0000000,2019-08-23 09:50:49.7902752,3,268.550265000000,6,6,67,3,NULL,0,1,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-15 14:00:00.0000000,2019-11-17 11:00:00.0000000,2019-10-06 16:27:42.9715973,2,411.301622000000,6,4,40,2,NULL,0,1,1,NULL,Booking.com,0,IT,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-11-26 14:00:00.0000000,2019-11-28 11:00:00.0000000,2019-10-16 10:10:50.9236026,2,223.148862000000,4,4,41,2,NULL,1,1,2,7,NULL,0,NULL,1,0,0,0,2,Leisure,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
