,StartUtc,EndUtc,CreatedUtc,NightCount,NightCost_Sum,OccupiedSpace_Sum,GuestCount_Sum,LeadTime,StayLength,CancellationReason,SettlementType_x,ReservationState,Origin,CommanderOrigin,TravelAgency,IsOnlineCheckin,NationalityCode,Gender,Classification,AgeGroup,HasEmail,EnterpriseTimeZone,BusinessSegment,Tier,RateId,RateName,ShortRateName,SettlementAction,SettlementTrigger,SettlementValue,SettlementType_y
1039,2019-09-27 13:00:00.0000000,2019-09-30 05:13:05.9742934,2019-08-29 18:25:48.9342259,3,714.341363,6,6,29,3,,0,3,1,,Expedia GB,0,US,2,0,35,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1040,2019-09-07 13:00:00.0000000,2019-09-10 10:00:00.0000000,2019-08-30 01:13:31.3838102,3,474.473873,0,6,8,3,10.0,0,4,1,,Expedia GB,0,,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1041,2019-09-04 13:00:00.0000000,2019-09-06 10:00:00.0000000,2019-08-27 09:07:36.9269492,2,320.966474,4,2,8,2,,0,3,2,4.0,,0,IT,1,0,25,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1042,2019-08-30 13:00:00.0000000,2019-09-03 10:00:00.0000000,2019-08-23 03:41:21.4259065,4,728.643779,0,8,7,4,0.0,0,4,1,,Expedia GB,0,,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1043,2019-09-05 13:00:00.0000000,2019-09-06 08:29:44.7807083,2019-08-26 09:54:50.5525447,1,160.483237,2,1,10,1,,0,3,2,4.0,,0,SK,1,0,45,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1044,2019-08-31 15:00:00.0000000,2019-09-01 05:56:49.7206108,2019-08-31 16:26:03.1485670,1,259.158214,2,2,0,1,,0,3,1,,Booking.com,0,CH,1,0,45,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1045,2019-09-27 11:01:54.5033098,2019-09-29 09:14:58.5382312,2019-09-15 17:01:22.4665943,2,542.634432,4,4,12,2,,0,3,1,,Booking.com,0,US,1,0,100,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1046,2019-09-28 12:29:39.8894054,2019-09-29 07:26:01.1750303,2019-09-27 08:59:30.2391781,1,289.088065,3,2,1,1,,0,3,1,,Booking.com,0,CZ,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1047,2019-09-08 13:00:00.0000000,2019-09-09 07:12:43.6129494,2019-08-19 22:01:42.7071593,1,171.706931,2,1,19,1,,0,3,2,4.0,,0,CZ,1,32,35,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1048,2019-09-25 13:00:00.0000000,2019-09-30 10:00:00.0000000,2019-08-24 18:49:05.5397057,5,1457.833153,0,10,32,5,10.0,0,4,1,,Booking.com,0,FR,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1049,2019-09-04 13:00:00.0000000,2019-09-14 10:00:00.0000000,2019-08-26 12:53:17.0758202,10,2607.95003,0,10,9,10,0.0,0,4,2,4.0,,0,,0,0,0,0,2,Film,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1050,2019-09-14 11:42:47.3187356,2019-09-16 09:18:53.8345678,2019-08-25 10:51:02.6006124,2,273.109889,4,2,20,2,,0,3,2,1.0,,0,US,1,0,35,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1051,2019-09-14 10:17:36.6565437,2019-09-16 07:42:08.1410260,2019-08-16 16:11:48.5309045,2,564.731079,4,2,29,2,,0,3,1,,Expedia GB,0,JP,1,0,45,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1052,2019-09-04 13:00:00.0000000,2019-09-14 10:00:00.0000000,2019-08-26 12:53:17.0758202,10,2607.95003,0,10,9,10,0.0,0,4,2,4.0,,0,,0,0,0,0,2,Film,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1053,2019-09-05 13:00:00.0000000,2019-09-06 08:33:05.1938765,2019-08-26 09:54:50.5525447,1,160.483237,2,1,10,1,,0,3,2,4.0,,0,SK,1,1056,45,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1054,2019-09-09 13:00:00.0000000,2019-09-11 10:00:00.0000000,2019-09-02 13:47:18.8422546,2,240.763826,0,2,7,2,0.0,0,4,2,4.0,,0,,1,0,0,0,2,Film,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1055,2019-09-18 13:00:00.0000000,2019-09-19 10:00:00.0000000,2019-09-17 15:10:46.5191112,1,257.0,0,1,1,1,5.0,0,4,1,,BLUE CUBE TRAVEL LIMITED,0,,0,0,0,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1056,2019-09-21 13:00:00.0000000,2019-09-22 09:31:32.7890247,2019-09-21 14:41:30.7393248,1,244.193289,2,1,0,1,,0,3,1,,Booking.com,0,KR,1,0,35,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1057,2019-09-18 13:00:00.0000000,2019-09-19 07:41:15.3053476,2019-09-09 07:23:24.1546115,1,280.397496,2,1,9,1,,0,3,1,,Booking.com,0,RU,1,0,55,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1058,2019-09-19 13:00:00.0000000,2019-09-21 10:00:00.0000000,2019-08-19 12:43:18.0468285,2,783.748999,0,4,31,2,10.0,0,4,1,,Booking.com,0,HU,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1059,2019-09-15 13:00:00.0000000,2019-09-18 06:14:49.8245581,2019-08-26 09:59:37.8315452,3,743.141051,9,6,20,3,,0,3,1,,Booking.com,1,IT,1,0,35,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1060,2019-09-03 13:00:00.0000000,2019-09-05 10:00:00.0000000,2019-09-02 08:40:01.9154825,2,247.155096,4,4,1,2,,0,3,2,4.0,,0,DE,1,0,25,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1061,2019-09-24 13:00:00.0000000,2019-09-26 09:34:55.8142479,2019-09-07 16:13:46.0075105,2,446.609494,4,4,17,2,,0,3,1,,Expedia GB,0,CA,1,0,25,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1062,2019-09-14 13:00:00.0000000,2019-09-15 10:00:00.0000000,2019-09-10 02:56:08.6197286,1,333.359303,0,2,4,1,10.0,0,4,1,,TZELL TRAVEL GROUP,0,,0,0,0,0,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1063,2019-09-23 13:00:00.0000000,2019-09-27 10:00:00.0000000,2019-08-31 01:33:19.3484695,4,954.208852,8,8,23,4,,0,3,1,,Booking.com,0,MX,1,0,65,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1064,2019-09-12 11:48:06.9504119,2019-09-13 07:51:41.1649167,2019-09-06 14:25:14.1434483,1,294.037402,2,1,6,1,,0,3,1,,BLUE CUBE TRAVEL LIMITED,0,PT,1,0,35,1,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1065,2019-08-26 13:00:00.0000000,2019-09-08 10:00:00.0000000,2019-08-20 10:50:10.9640221,14,1685.346782,42,14,6,13,,0,3,2,4.0,,0,US,1,0,35,0,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1066,2019-09-18 13:00:00.0000000,2019-09-19 06:24:34.4056617,2019-09-12 12:37:46.2981101,1,319.212772,2,1,6,1,,0,3,1,,Booking.com,0,BE,2,0,65,0,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1067,2019-09-09 13:00:00.0000000,2019-09-11 06:41:07.0256281,2019-09-02 13:47:18.8422546,2,240.763826,4,2,7,2,,0,3,2,4.0,,0,GB,2,32,25,1,2,Film,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1068,2019-08-30 13:00:00.0000000,2019-09-01 10:00:00.0000000,2019-08-07 11:09:54.3967094,2,361.106768,0,2,23,2,0.0,0,4,2,4.0,,0,,0,0,0,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1069,2019-09-23 07:45:18.1328812,2019-09-27 08:02:03.2701673,2019-08-20 19:39:21.7653998,4,913.211192,8,8,34,4,,0,3,1,,Booking.com,1,FR,1,0,25,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1070,2019-09-26 13:00:00.0000000,2019-09-29 10:00:00.0000000,2019-09-04 14:53:41.7843440,3,936.554916,0,9,22,3,10.0,0,4,1,,Booking.com,0,IT,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1071,2019-09-29 13:00:00.0000000,2019-09-30 10:00:00.0000000,2019-08-02 07:53:03.0125340,1,690.491013,0,1,58,1,10.0,0,4,1,,,0,DE,0,32,0,1,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1072,2019-09-08 13:00:00.0000000,2019-09-09 10:00:00.0000000,2019-08-05 13:32:14.2799626,1,321.784868,0,1,34,1,10.0,0,4,1,,,0,DE,0,32,0,1,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1073,2019-09-17 13:00:00.0000000,2019-09-18 08:08:08.6637317,2019-08-25 20:07:32.6710693,1,160.483237,2,1,23,1,,0,3,2,4.0,,0,CH,2,0,45,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1074,2019-09-10 10:58:01.5210175,2019-09-11 10:00:00.0000000,2019-09-10 10:35:30.5886707,1,235.658605,2,2,0,1,,0,3,1,,Booking.com,0,FR,1,0,35,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1075,2019-09-15 13:00:00.0000000,2019-09-18 05:58:39.5845200,2019-09-03 12:08:39.3401262,3,274.279023,6,6,12,3,,0,3,2,4.0,,0,ES,1,0,45,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1076,2019-09-05 10:51:55.1820360,2019-09-06 08:16:13.7973550,2019-09-01 12:31:20.4276170,1,249.571309,3,2,4,1,,0,3,1,,Booking.com,0,CZ,2,0,25,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1077,2019-09-05 13:00:00.0000000,2019-09-07 09:44:53.2145059,2019-09-02 08:27:25.9858760,2,273.109889,4,2,3,2,,0,3,2,4.0,,0,NL,1,0,55,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1078,2019-09-29 13:00:00.0000000,2019-09-30 07:11:27.7161563,2019-09-26 14:31:59.8595353,1,161.613401,2,1,3,1,,0,3,2,4.0,,0,MT,1,32,45,1,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1079,2019-09-03 07:23:04.7874737,2019-09-05 06:18:46.6957975,2019-09-02 21:05:46.2417129,2,248.869828,4,4,1,2,,0,3,2,4.0,,0,RU,1,0,25,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1080,2019-09-02 13:00:00.0000000,2019-09-04 10:00:00.0000000,2019-09-02 19:03:20.7936522,2,686.126243,0,2,0,2,5.0,0,4,1,,Booking.com,0,,0,0,0,0,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1081,2019-09-22 08:47:30.6381714,2019-09-24 08:30:00.2185417,2019-09-12 22:09:30.5093514,2,520.927496,6,4,9,2,,0,3,1,,Expedia GB,0,US,1,0,25,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1082,2019-09-02 08:02:08.3977151,2019-09-06 08:34:04.0759315,2019-08-30 21:13:17.5381250,4,1189.477746,12,8,3,4,,0,3,1,,LAKE SHORE TRAVEL,0,,0,0,0,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1083,2019-09-12 13:00:00.0000000,2019-09-14 10:00:00.0000000,2019-09-11 19:43:25.7189013,2,510.054542,4,2,1,2,,0,3,1,,Agoda,0,SE,1,0,45,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1084,2019-09-04 09:10:24.2990924,2019-09-05 07:36:30.8971741,2019-09-02 14:03:19.7483982,1,484.528432,2,1,2,1,,0,3,1,,Booking.com,0,IL,1,0,25,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1085,2019-09-04 13:00:00.0000000,2019-09-05 10:00:00.0000000,2019-09-04 04:42:36.4177929,1,114.536239,2,2,0,1,,0,3,2,4.0,,0,NZ,1,0,25,1,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1086,2019-09-05 13:00:00.0000000,2019-09-06 10:00:00.0000000,2019-08-19 09:45:20.7765728,1,201.169128,0,1,17,1,10.0,0,4,1,,Expedia GB,0,,1,0,0,0,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1087,2019-09-23 13:00:00.0000000,2019-09-26 09:15:07.3936650,2019-08-20 19:00:22.9049820,3,347.583777,6,3,34,3,,0,3,2,1.0,,0,SE,1,0,55,1,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1088,2019-09-16 13:00:00.0000000,2019-09-18 10:00:00.0000000,2019-09-12 19:34:02.4214489,2,586.866698,0,2,4,2,10.0,0,4,1,,Booking.com,0,LU,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1089,2019-09-11 13:00:00.0000000,2019-09-14 04:30:58.9803575,2019-08-07 20:13:08.6921750,3,950.935275,6,6,35,3,,0,3,1,,Expedia GB,0,CA,2,0,25,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1090,2019-09-28 13:00:00.0000000,2019-09-29 10:00:00.0000000,2019-09-23 20:31:54.4079906,1,273.031947,0,1,5,1,5.0,0,4,1,,Expedia GB,0,US,1,0,45,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1091,2019-09-27 13:00:00.0000000,2019-09-29 10:00:00.0000000,2019-08-04 18:29:13.2815110,2,510.639109,0,4,54,2,10.0,0,4,1,,Booking.com,0,SE,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1092,2019-09-05 13:00:00.0000000,2019-09-08 10:00:00.0000000,2019-08-19 15:59:19.2879722,3,718.238479,0,6,17,3,10.0,0,4,1,,Booking.com,0,IL,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1093,2019-09-23 13:00:00.0000000,2019-09-26 10:00:00.0000000,2019-09-17 19:19:48.3574764,3,600.0,0,3,6,3,10.0,0,4,1,,AMEXGBT,0,,0,0,0,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1094,2019-09-14 13:00:00.0000000,2019-09-15 10:00:00.0000000,2019-08-29 21:07:07.4661301,1,359.625864,0,2,16,1,10.0,0,4,1,,JULIUS STEINER TRAVEL,0,,0,0,0,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1095,2019-09-21 13:00:00.0000000,2019-09-22 10:00:00.0000000,2019-09-10 18:57:27.3734039,1,292.790325,0,1,11,1,5.0,0,4,1,,Expedia GB,0,,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1096,2019-09-22 13:00:00.0000000,2019-09-27 08:48:18.6006560,2019-09-06 11:27:48.3197189,5,558.06701,10,5,16,5,,0,3,2,1.0,,0,TJ,1,0,65,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1097,2019-09-04 13:00:00.0000000,2019-09-14 10:00:00.0000000,2019-08-26 12:53:17.0758202,10,2607.95003,0,10,9,10,0.0,0,4,2,4.0,,0,,0,0,0,0,2,Film,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1098,2019-09-02 13:00:00.0000000,2019-09-04 10:00:00.0000000,2019-09-02 19:03:20.7936522,2,476.734201,0,4,0,2,5.0,0,4,1,,Booking.com,0,,0,0,0,0,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1099,2019-09-16 13:00:00.0000000,2019-09-19 10:00:00.0000000,2019-08-21 13:20:22.3896076,3,660.0,0,3,26,3,0.0,0,4,2,4.0,,0,,2,0,0,0,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1100,2019-09-11 13:00:00.0000000,2019-09-14 07:42:35.8971949,2019-08-19 14:39:28.7774922,3,361.145739,6,3,23,3,,0,3,2,4.0,,0,DE,1,32,45,1,2,Film,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1101,2019-09-18 13:00:00.0000000,2019-09-20 06:53:21.9261005,2019-09-02 20:31:58.5115403,3,1899.649194,6,3,16,2,,0,3,1,,THE TRAVEL COMPANY LTD,0,GB,1,0,45,1,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1102,2019-09-13 13:00:00.0000000,2019-09-17 10:00:00.0000000,2019-08-30 19:01:36.3415463,4,1402.338222,0,8,14,4,10.0,0,4,1,,Booking.com,0,GB,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1103,2019-09-23 13:00:00.0000000,2019-09-28 06:16:38.1726656,2019-08-29 19:07:26.4309129,6,1210.132465,12,6,25,5,,0,3,1,,AMEXGBT,0,GB,1,0,35,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1104,2019-09-24 13:00:00.0000000,2019-09-25 04:51:11.3523971,2019-09-23 08:33:32.7267005,1,253.546367,3,2,1,1,,0,3,1,,Expedia GB,0,CA,1,0,35,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1105,2019-09-06 13:00:00.0000000,2019-09-08 09:42:59.8359709,2019-09-04 14:46:01.8212755,2,396.999207,4,4,2,2,,0,3,1,,Expedia GB,0,US,1,0,25,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1106,2019-09-16 13:00:00.0000000,2019-09-20 10:00:00.0000000,2019-08-26 07:29:16.5620568,4,1038.11376,0,8,21,4,10.0,0,4,1,,Booking.com,0,CZ,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1107,2019-09-04 13:00:00.0000000,2019-09-05 10:00:00.0000000,2019-09-03 17:45:47.7201467,1,184.801241,2,1,1,1,,0,3,1,,Expedia GB,0,FR,1,0,35,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1108,2019-09-10 13:00:00.0000000,2019-09-11 10:00:00.0000000,2019-08-25 12:11:06.4739842,1,223.07092,0,2,16,1,10.0,0,4,1,,Expedia GB,0,,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1109,2019-09-09 13:00:00.0000000,2019-09-10 06:42:23.9010677,2019-09-02 13:23:19.6366224,1,160.483237,2,1,7,1,,0,3,2,4.0,,0,RO,2,32,25,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1110,2019-09-21 13:00:00.0000000,2019-09-23 07:49:46.5722276,2019-09-21 10:43:33.1432845,2,455.183149,6,4,0,2,,0,3,1,,Agoda,0,IN,1,0,25,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1111,2019-09-25 13:00:00.0000000,2019-09-30 02:42:34.7143604,2019-08-12 12:47:52.5883521,5,2115.822218,10,10,44,5,,0,3,1,,Expedia GB,0,US,2,0,45,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1112,2019-09-27 13:00:00.0000000,2019-09-28 10:00:00.0000000,2019-08-12 15:19:15.5757025,1,226.383468,0,2,46,1,10.0,0,4,1,,Booking.com,0,DE,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1113,2019-09-16 13:00:00.0000000,2019-09-18 07:13:46.3936780,2019-09-13 08:57:32.3220443,2,540.997643,6,2,3,2,,0,3,1,,Booking.com,0,LU,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1114,2019-09-15 13:00:00.0000000,2019-09-16 10:00:00.0000000,2019-09-09 11:58:54.3412315,1,238.269672,0,1,6,1,5.0,0,4,1,,AE GLOBAL BUSINESS TRAVEL,0,,0,0,0,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1115,2019-09-10 11:36:53.6526017,2019-09-16 07:42:45.6529030,2019-08-23 13:41:39.9772702,6,890.88072,18,12,18,6,,0,3,1,,Expedia GB,0,IL,1,0,55,0,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1116,2019-09-02 13:00:00.0000000,2019-09-04 10:00:00.0000000,2019-09-02 19:03:20.7936522,2,476.734201,0,4,0,2,5.0,0,4,1,,Booking.com,0,AR,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1117,2019-09-24 13:00:00.0000000,2019-09-25 07:01:51.4421154,2019-09-19 16:09:25.9604763,1,199.493368,3,1,5,1,,0,3,1,,Expedia GB,0,GB,1,0,55,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1118,2019-09-14 13:00:00.0000000,2019-09-17 10:00:00.0000000,2019-08-23 07:53:37.0969634,3,370.0,0,6,22,3,0.0,0,4,2,1.0,,0,,0,0,0,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1119,2019-09-03 13:00:00.0000000,2019-09-06 08:30:21.5734486,2019-09-03 18:28:16.2372319,3,653.780179,6,6,0,3,,0,3,1,,Expedia GB,0,US,2,0,35,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1120,2019-09-07 13:00:00.0000000,2019-09-08 06:58:49.2809108,2019-09-05 22:23:55.4626139,1,184.411529,2,1,1,1,,0,3,1,,Expedia GB,0,CZ,2,0,55,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1121,2019-09-04 13:00:00.0000000,2019-09-07 09:51:58.0421646,2019-09-02 07:47:49.7101327,3,296.99921,6,6,2,3,,0,3,2,4.0,,0,KR,2,0,25,1,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1122,2019-09-22 12:56:16.4746360,2019-09-23 07:46:49.7424818,2019-09-16 13:37:24.2918547,1,237.100537,2,1,6,1,,0,3,1,,,0,US,0,0,35,1,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1123,2019-09-17 13:00:00.0000000,2019-09-18 10:00:00.0000000,2019-08-26 11:59:40.4201615,1,150.467649,0,1,22,1,0.0,0,4,2,4.0,,0,FR,1,32,45,1,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1124,2019-09-26 13:00:00.0000000,2019-09-29 06:51:11.2275406,2019-09-04 20:31:46.8066610,3,783.047519,9,6,22,3,,0,3,1,,Booking.com,0,FR,1,0,35,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1125,2019-09-13 10:09:37.5919730,2019-09-15 06:10:26.1214548,2019-09-09 11:25:20.2414047,2,675.798885,6,6,4,2,,0,3,1,,Mr & Mrs Smith,0,NO,2,0,25,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1126,2019-09-16 13:00:00.0000000,2019-09-17 10:00:00.0000000,2019-09-16 14:38:03.6911498,1,284.489468,3,3,0,1,,0,3,1,,Booking.com,0,SE,1,0,25,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1127,2019-09-18 13:00:00.0000000,2019-09-21 09:59:54.6270061,2019-08-28 19:22:16.3560869,5,1203.81913,10,10,21,3,,0,3,1,,HBM TURISMO,0,BR,2,0,65,1,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
1128,2019-09-26 13:00:00.0000000,2019-09-27 10:00:00.0000000,2019-08-09 09:04:00.5519669,1,252.766944,2,1,48,1,,0,3,1,,CORPORATE TRAVEL MANAGEMENT,0,GB,2,0,35,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9,Fully Flexible,FF,0,2,1.0,0
